title,rework,severity,project,description
641,10,3,1,<br>The return type of this method should be an interface such as "List" rather than the implementation "ArrayList".
641,10,3,1,<br>The type of the "figureActions" object should be an interface such as "List" rather than the implementation "LinkedList".
641,10,3,1,<br>The type of the "am" object should be an interface such as "Map" rather than the implementation "HashMap".
641,10,3,1,<br>The type of the "fontExclusionList" object should be an interface such as "Set" rather than the implementation "HashSet".
641,10,3,1,<br>The type of the "entities" object should be an interface such as "Map" rather than the implementation "Hashtable".
641,10,3,1,<br>The type of the "outside" object should be an interface such as "Map" rather than the implementation "HashMap".
641,10,3,1,<br>The type of the "list" object should be an interface such as "List" rather than the implementation "ArrayList".
641,10,3,1,<br>The type of the "toBeSelected" object should be an interface such as "List" rather than the implementation "ArrayList".
641,10,3,1,<br>The type of the "windows" object should be an interface such as "Map" rather than the implementation "HashMap".
641,10,3,1,<br>The type of the "nameToPrototypeMap" object should be an interface such as "Map" rather than the implementation "HashMap".
641,10,3,1,<br>The type of the "valueSet" object should be an interface such as "Map" rather than the implementation "HashMap".
641,10,3,1,<br>The type of the "enumToValueMap" object should be an interface such as "Map" rather than the implementation "HashMap".
641,10,3,1,<br>The type of the "values" object should be an interface such as "List" rather than the implementation "LinkedList".
641,10,3,1,<br>The type of the "a" object should be an interface such as "List" rather than the implementation "LinkedList".
641,10,3,1,<br>The type of the "fontList" object should be an interface such as "List" rather than the implementation "LinkedList".
641,10,3,1,<br>The type of the "layouts" object should be an interface such as "List" rather than the implementation "LinkedList".
641,10,3,1,<br>The type of the "handles" object should be an interface such as "List" rather than the implementation "LinkedList".
641,10,3,1,<br>The type of the "extensions" object should be an interface such as "Set" rather than the implementation "HashSet".
641,10,3,1,<br>The type of the "entities" object should be an interface such as "Map" rather than the implementation "HashMap".
641,10,3,1,<br>The type of the "list" object should be an interface such as "List" rather than the implementation "LinkedList".
641,10,3,1,<br>The type of the "compatibleHandles" object should be an interface such as "List" rather than the implementation "LinkedList".
641,10,3,1,<br>The type of the "duplicates" object should be an interface such as "List" rather than the implementation "ArrayList".
641,10,3,1,<br>The type of the "projects" object should be an interface such as "List" rather than the implementation "LinkedList".
641,10,3,1,<br>The type of the "selectedClasses" object should be an interface such as "Set" rather than the implementation "HashSet".
641,10,3,1,<br>The type of the "paletteActions" object should be an interface such as "List" rather than the implementation "LinkedList".
641,10,3,1,<br>The type of the "attributes" object should be an interface such as "List" rather than the implementation "ArrayList".
641,10,3,1,<br>The type of the "nameToEnumClassMap" object should be an interface such as "Map" rather than the implementation "HashMap".
641,10,3,1,<br>The type of the "mb" object should be an interface such as "List" rather than the implementation "LinkedList".
641,10,3,1,<br>The type of the "attr" object should be an interface such as "Map" rather than the implementation "HashMap".
641,10,3,1,<br>The type of the "actions" object should be an interface such as "List" rather than the implementation "LinkedList".
641,10,3,1,<br>The type of the "valueToEnumMap" object should be an interface such as "Map" rather than the implementation "HashMap".
641,10,3,1,<br>The type of the "owners" object should be an interface such as "Set" rather than the implementation "HashSet".
641,10,3,1,<br>The type of the "actions" object should be an interface such as "Map" rather than the implementation "HashMap".
641,10,3,1,<br>The type of the "map" object should be an interface such as "Map" rather than the implementation "HashMap".
641,10,3,1,<br>The type of the "secondaryHandles" object should be an interface such as "List" rather than the implementation "LinkedList".
641,10,3,1,<br>The type of the "prototypes" object should be an interface such as "Map" rather than the implementation "HashMap".
641,10,3,1,<br>The type of the "objects" object should be an interface such as "Map" rather than the implementation "HashMap".
641,10,3,1,<br>The type of the "oldToNew" object should be an interface such as "Map" rather than the implementation "HashMap".
641,10,3,1,<br>The type of the "paths" object should be an interface such as "List" rather than the implementation "LinkedList".
641,10,3,1,<br>The type of the "temp" object should be an interface such as "Map" rather than the implementation "HashMap".
641,10,3,1,<br>The type of the "unsorted" object should be an interface such as "Set" rather than the implementation "HashSet".
641,10,3,1,<br>The type of the "figures" object should be an interface such as "List" rather than the implementation "LinkedList".
641,10,3,1,<br>The type of the "attributeDefaultValues" object should be an interface such as "Map" rather than the implementation "Hashtable".
641,10,3,1,<br>The type of the "as" object should be an interface such as "Set" rather than the implementation "HashSet".
641,10,3,1,<br>The type of the "idobjects" object should be an interface such as "Map" rather than the implementation "HashMap".
641,10,3,1,<br>The type of the "m" object should be an interface such as "Map" rather than the implementation "LinkedHashMap".
641,10,3,1,<br>The type of the "buttonGroups" object should be an interface such as "Map" rather than the implementation "HashMap".
641,10,3,1,<br>The type of the "recentFiles" object should be an interface such as "List" rather than the implementation "LinkedList".
641,10,3,1,<br>The type of the "attributes" object should be an interface such as "Map" rather than the implementation "HashMap".
641,10,3,1,<br>The type of the "ungroupedFigures" object should be an interface such as "List" rather than the implementation "LinkedList".
641,10,3,1,<br>The type of the "figures" object should be an interface such as "List" rather than the implementation "ArrayList".
641,10,3,1,<br>The type of the "contained" object should be an interface such as "List" rather than the implementation "ArrayList".
641,10,3,1,<br>The type of the "popupActions" object should be an interface such as "List" rather than the implementation "LinkedList".
641,10,3,1,<br>The type of the "selectionHandles" object should be an interface such as "List" rather than the implementation "LinkedList".
641,10,3,1,<br>The type of the "styles" object should be an interface such as "Map" rather than the implementation "HashMap".
641,10,3,1,<br>The type of the "flavors" object should be an interface such as "List" rather than the implementation "LinkedList".
647,20,4,1,<br>Do not override the Object.finalize() method.
648,30,3,1,<br>Refactor the code in order to not assign to this loop counter from within the loop body.
649,5,3,1,<br>Introduce a new variable instead of reusing the parameter "value".
649,5,3,1,<br>Introduce a new variable instead of reusing the parameter "defaultNamespace".
649,5,3,1,<br>Introduce a new variable instead of reusing the parameter "string".
649,5,3,1,<br>Introduce a new variable instead of reusing the parameter "str".
649,5,3,1,<br>Introduce a new variable instead of reusing the parameter "target".
649,5,3,1,<br>Introduce a new variable instead of reusing the parameter "name".
649,5,3,1,<br>Introduce a new variable instead of reusing the parameter "c".
649,5,3,1,<br>Introduce a new variable instead of reusing the parameter "verticalPos".
649,5,3,1,<br>Introduce a new variable instead of reusing the parameter "systemID".
649,5,3,1,<br>Introduce a new variable instead of reusing the parameter "entityResolver".
649,5,3,1,<br>Introduce a new variable instead of reusing the parameter "entity".
649,5,3,1,<br>Introduce a new variable instead of reusing the parameter "bracketLevel".
649,5,3,1,<br>Introduce a new variable instead of reusing the parameter "size".
649,5,3,1,<br>Introduce a new variable instead of reusing the parameter "view".
665,1,2,1,<br>Move this constructor to comply with Java Code Conventions.
665,1,2,1,<br>Move this variable to comply with Java Code Conventions.
667,20,2,1,<br>Move constants to a class or enum.
673,10,3,1,<br>Make mask a static final constant or non-public and provide accessors if needed.
673,10,3,1,<br>Make x a static final constant or non-public and provide accessors if needed.
673,10,3,1,<br>Make top a static final constant or non-public and provide accessors if needed.
673,10,3,1,<br>Make y a static final constant or non-public and provide accessors if needed.
673,10,3,1,<br>Make right a static final constant or non-public and provide accessors if needed.
673,10,3,1,<br>Make bottom a static final constant or non-public and provide accessors if needed.
673,10,3,1,<br>Make left a static final constant or non-public and provide accessors if needed.
673,10,3,1,<br>Make keepColinear a static final constant or non-public and provide accessors if needed.
673,10,3,1,<br>Make width a static final constant or non-public and provide accessors if needed.
673,10,3,1,<br>Make height a static final constant or non-public and provide accessors if needed.
679,60,3,1,<br>Replace this usage of Sun classes by ones from the Java API.
680,10,2,1,<br>Define a constant instead of duplicating this literal ".width" 4 times.
680,10,2,1,<br>Define a constant instead of duplicating this literal "datawrite" 3 times.
680,10,2,1,<br>Define a constant instead of duplicating this literal "Number expected" 44 times.
680,10,2,1,<br>Define a constant instead of duplicating this literal "org.jhotdraw.draw.Labels" 3 times.
680,10,2,1,<br>Define a constant instead of duplicating this literal "org.jhotdraw.draw.Labels" 4 times.
680,10,2,1,<br>Define a constant instead of duplicating this literal "PlasmaDraw" 5 times.
680,10,2,1,<br>Define a constant instead of duplicating this literal "org.jhotdraw.samples.net.Labels" 3 times.
680,10,2,1,<br>Define a constant instead of duplicating this literal "toolButtonGroup" 4 times.
680,10,2,1,<br>Define a constant instead of duplicating this literal "datafile" 3 times.
680,10,2,1,<br>Define a constant instead of duplicating this literal "PlasmaDraw" 4 times.
680,10,2,1,<br>Define a constant instead of duplicating this literal "dataread" 4 times.
680,10,2,1,<br>Define a constant instead of duplicating this literal "font-size" 3 times.
680,10,2,1,<br>Define a constant instead of duplicating this literal "liner" 3 times.
680,10,2,1,<br>Define a constant instead of duplicating this literal "Don't Save" 4 times.
680,10,2,1,<br>Define a constant instead of duplicating this literal "org.jhotdraw.samples.pert.Labels" 3 times.
680,10,2,1,<br>Define a constant instead of duplicating this literal "Element " 3 times.
680,10,2,1,<br>Define a constant instead of duplicating this literal "org.jhotdraw.app.Labels" 3 times.
680,10,2,1,<br>Define a constant instead of duplicating this literal ".constraint" 3 times.
680,10,2,1,<br>Define a constant instead of duplicating this literal "toolHandler" 4 times.
680,10,2,1,<br>Define a constant instead of duplicating this literal "recentFileCount" 3 times.
680,10,2,1,<br>Define a constant instead of duplicating this literal "actionPropertyHandler" 3 times.
680,10,2,1,<br>Define a constant instead of duplicating this literal "unnamedFile" 3 times.
680,10,2,1,<br>Define a constant instead of duplicating this literal "toggleGrid" 3 times.
680,10,2,1,<br>Define a constant instead of duplicating this literal " is not accessible" 9 times.
680,10,2,1,<br>Define a constant instead of duplicating this literal "projectFile" 3 times.
680,10,2,1,<br>Define a constant instead of duplicating this literal "DrawingClip" 4 times.
680,10,2,1,<br>Define a constant instead of duplicating this literal "rows and cols cannot both be zero" 3 times.
680,10,2,1,<br>Define a constant instead of duplicating this literal "UTF-8" 4 times.
680,10,2,1,<br>Define a constant instead of duplicating this literal "attributeStrokeTypeDouble" 3 times.
680,10,2,1,<br>Define a constant instead of duplicating this literal "datafile" 4 times.
680,10,2,1,<br>Define a constant instead of duplicating this literal "Sheet.showAsSheet" 3 times.
680,10,2,1,<br>Define a constant instead of duplicating this literal "false" 4 times.
680,10,2,1,<br>Define a constant instead of duplicating this literal "child must not be null" 3 times.
680,10,2,1,<br>Define a constant instead of duplicating this literal ".height" 4 times.
680,10,2,1,<br>Define a constant instead of duplicating this literal "SVGDraw" 3 times.
680,10,2,1,<br>Define a constant instead of duplicating this literal "org.jhotdraw.draw.Labels" 14 times.
680,10,2,1,<br>Define a constant instead of duplicating this literal "Cancel" 6 times.
680,10,2,1,<br>Define a constant instead of duplicating this literal "window" 3 times.
680,10,2,1,<br>Define a constant instead of duplicating this literal "recentFiles" 3 times.
680,10,2,1,<br>Define a constant instead of duplicating this literal " method on " 3 times.
680,10,2,1,<br>Define a constant instead of duplicating this literal "enabled" 3 times.
680,10,2,1,<br>Define a constant instead of duplicating this literal ".visible" 3 times.
680,10,2,1,<br>Define a constant instead of duplicating this literal "<html>" 5 times.
680,10,2,1,<br>Define a constant instead of duplicating this literal "OptionPane.css" 5 times.
680,10,2,1,<br>Define a constant instead of duplicating this literal "closed" 3 times.
680,10,2,1,<br>Define a constant instead of duplicating this literal "*** Nested Exception:" 3 times.
680,10,2,1,<br>Define a constant instead of duplicating this literal "Quaqua.OptionPane.destructiveOption" 3 times.
683,60,3,1,<br>This block of commented-out lines of code should be removed.
686,5,2,1,<br>Move the array designator from the variable to the type.
687,10,3,1,<br>Extract this nested code block into a method.
692,10,3,1,<br>Remove this empty statement.
697,10,2,1,<br>Replace this "switch" statement by "if" statements to increase readability.
699,10,3,1,<br>Replace this usage of System.out or System.err by a logger.
700,5,3,1,<br>Cast one of the operands of this addition operation to a "long".
700,5,3,1,<br>Cast one of the operands of this multiplication operation to a "double".
700,5,3,1,<br>Cast one of the operands of this division operation to a "double".
700,5,3,1,<br>Cast one of the operands of this substraction operation to a "double".
700,5,3,1,<br>Cast one of the operands of this addition operation to a "float".
705,10,3,1,<br>Extract the assignment out of this expression.
708,20,3,1,<br>Refactor this method to throw at most one checked exception instead of: java.lang.ClassNotFoundException- java.lang.InstantiationException- java.lang.IllegalAccessException
708,20,3,1,<br>Refactor this method to throw at most one checked exception instead of: java.io.IOException- .
708,20,3,1,<br>Refactor this method to throw at most one checked exception instead of: java.net.MalformedURLException- java.io.FileNotFoundException- java.io.IOException
708,20,3,1,<br>Refactor this method to throw at most one checked exception instead of: java.io.FileNotFoundException- java.io.IOException
709,30,3,1,<br>Reduce the total number of break and continue statement in this loop to use at most one.
710,5,3,1,<br>Add the "@Override" annotation above this method signature
715,10,3,1,<br>Add the missing @Deprecated annotation.
720,5,4,1,<br>Either remove this useless object instantiation of class "ToolBarPrefsHandler" or use it
726,30,3,1,<br>Make this "lineNr" field final.
726,30,3,1,<br>Make this "errorType" field final.
726,30,3,1,<br>Make this "elementName" field final.
726,30,3,1,<br>Make this "msg" field final.
726,30,3,1,<br>Make this "encapsulatedException" field final.
726,30,3,1,<br>Make this "systemID" field final.
726,30,3,1,<br>Make this "attributeName" field final.
726,30,3,1,<br>Make this "attributeValue" field final.
727,10,3,1,<br>Either log or rethrow this exception.
729,60,3,1,<br>Return an empty collection instead of null.
732,20,4,1,<br>End this switch case with an unconditional break- continue- return or throw statement.
733,10,3,1,<br>Rename this method name to match the regular expression '^[a-z][a-zA-Z0-9]*$'.
734,10,3,1,<br>The Cyclomatic Complexity of this method "getStyles" is 12 which is greater than 10 authorized.
734,10,3,1,<br>The Cyclomatic Complexity of this method "getPointOnPath" is 14 which is greater than 10 authorized.
734,10,3,1,<br>The Cyclomatic Complexity of this method "findSegment" is 16 which is greater than 10 authorized.
734,10,3,1,<br>The Cyclomatic Complexity of this method "equalsXMLElement" is 17 which is greater than 10 authorized.
734,10,3,1,<br>The Cyclomatic Complexity of this method "stream2reader" is 18 which is greater than 10 authorized.
734,10,3,1,<br>The Cyclomatic Complexity of this method "getDimensionValue" is 15 which is greater than 10 authorized.
734,10,3,1,<br>The Cyclomatic Complexity of this method "readObject" is 21 which is greater than 10 authorized.
734,10,3,1,<br>The Cyclomatic Complexity of this method "read" is 20 which is greater than 10 authorized.
734,10,3,1,<br>The Cyclomatic Complexity of this method "createStrokedShape" is 16 which is greater than 10 authorized.
734,10,3,1,<br>The Cyclomatic Complexity of this method "init" is 14 which is greater than 10 authorized.
734,10,3,1,<br>The Cyclomatic Complexity of this method "read" is 12 which is greater than 10 authorized.
734,10,3,1,<br>The Cyclomatic Complexity of this method "processConditionalSection" is 13 which is greater than 10 authorized.
734,10,3,1,<br>The Cyclomatic Complexity of this method "readAttributes" is 17 which is greater than 10 authorized.
734,10,3,1,<br>The Cyclomatic Complexity of this method "toPathData" is 12 which is greater than 10 authorized.
734,10,3,1,<br>The Cyclomatic Complexity of this method "paintBorder" is 30 which is greater than 10 authorized.
734,10,3,1,<br>The Cyclomatic Complexity of this method "parseDTD" is 13 which is greater than 10 authorized.
734,10,3,1,<br>The Cyclomatic Complexity of this method "intersect" is 23 which is greater than 10 authorized.
734,10,3,1,<br>The Cyclomatic Complexity of this method "locationChanged" is 13 which is greater than 10 authorized.
734,10,3,1,<br>The Cyclomatic Complexity of this method "lineout" is 15 which is greater than 10 authorized.
734,10,3,1,<br>The Cyclomatic Complexity of this method "write" is 24 which is greater than 10 authorized.
734,10,3,1,<br>The Cyclomatic Complexity of this method "findFigure" is 11 which is greater than 10 authorized.
734,10,3,1,<br>The Cyclomatic Complexity of this method "skipSpecialTag" is 18 which is greater than 10 authorized.
734,10,3,1,<br>The Cyclomatic Complexity of this method "processElement" is 28 which is greater than 10 authorized.
734,10,3,1,<br>The Cyclomatic Complexity of this method "getColor" is 18 which is greater than 10 authorized.
734,10,3,1,<br>The Cyclomatic Complexity of this method "createMenuBar" is 14 which is greater than 10 authorized.
734,10,3,1,<br>The Cyclomatic Complexity of this method "createSecondaryHandles" is 15 which is greater than 10 authorized.
734,10,3,1,<br>The Cyclomatic Complexity of this method "show" is 13 which is greater than 10 authorized.
734,10,3,1,<br>The Cyclomatic Complexity of this method "getTransform" is 36 which is greater than 10 authorized.
734,10,3,1,<br>The Cyclomatic Complexity of this method "checkCDATA" is 13 which is greater than 10 authorized.
734,10,3,1,<br>The Cyclomatic Complexity of this method "showPopupMenu" is 19 which is greater than 10 authorized.
734,10,3,1,<br>The Cyclomatic Complexity of this method "processEntity" is 13 which is greater than 10 authorized.
734,10,3,1,<br>The Cyclomatic Complexity of this method "layoutContainer" is 13 which is greater than 10 authorized.
734,10,3,1,<br>The Cyclomatic Complexity of this method "getPerpendicularFillGrowth" is 13 which is greater than 10 authorized.
734,10,3,1,<br>The Cyclomatic Complexity of this method "scanIdentifier" is 13 which is greater than 10 authorized.
734,10,3,1,<br>The Cyclomatic Complexity of this method "createStrokedShape" is 11 which is greater than 10 authorized.
734,10,3,1,<br>The Cyclomatic Complexity of this method "read" is 15 which is greater than 10 authorized.
734,10,3,1,<br>The Cyclomatic Complexity of this method "add" is 11 which is greater than 10 authorized.
734,10,3,1,<br>The Cyclomatic Complexity of this method "getEncoding" is 20 which is greater than 10 authorized.
734,10,3,1,<br>The Cyclomatic Complexity of this method "processAttList" is 16 which is greater than 10 authorized.
734,10,3,1,<br>The Cyclomatic Complexity of this method "init" is 19 which is greater than 10 authorized.
734,10,3,1,<br>The Cyclomatic Complexity of this method "traceStroke" is 19 which is greater than 10 authorized.
734,10,3,1,<br>The Cyclomatic Complexity of this method "print" is 11 which is greater than 10 authorized.
734,10,3,1,<br>The Cyclomatic Complexity of this method "fromPathData" is 113 which is greater than 10 authorized.
734,10,3,1,<br>The Cyclomatic Complexity of this method "createMenuBar" is 16 which is greater than 10 authorized.
734,10,3,1,<br>The Cyclomatic Complexity of this method "getIcon" is 22 which is greater than 10 authorized.
734,10,3,1,<br>The Cyclomatic Complexity of this method "contains" is 14 which is greater than 10 authorized.
734,10,3,1,<br>The Cyclomatic Complexity of this method "writeObject" is 19 which is greater than 10 authorized.
734,10,3,1,<br>The Cyclomatic Complexity of this method "styleFromMessageType" is 11 which is greater than 10 authorized.
734,10,3,1,<br>The Cyclomatic Complexity of this method "findFigureExcept" is 12 which is greater than 10 authorized.
734,10,3,1,<br>The Cyclomatic Complexity of this method "keyPressed" is 14 which is greater than 10 authorized.
734,10,3,1,<br>The Cyclomatic Complexity of this method "trackConnectors" is 11 which is greater than 10 authorized.
734,10,3,1,<br>The Cyclomatic Complexity of this method "intersect" is 18 which is greater than 10 authorized.
734,10,3,1,<br>The Cyclomatic Complexity of this method "actionPerformed" is 19 which is greater than 10 authorized.
734,10,3,1,<br>The Cyclomatic Complexity of this method "lineout" is 13 which is greater than 10 authorized.
734,10,3,1,<br>The Cyclomatic Complexity of this method "trackConnectors" is 12 which is greater than 10 authorized.
734,10,3,1,<br>The Cyclomatic Complexity of this method "createSheet" is 15 which is greater than 10 authorized.
734,10,3,1,<br>The Cyclomatic Complexity of this method "toGeneralPath" is 12 which is greater than 10 authorized.
734,10,3,1,<br>The Cyclomatic Complexity of this method "getRelativeLabelPoint" is 19 which is greater than 10 authorized.
734,10,3,1,<br>The Cyclomatic Complexity of this method "scanString" is 13 which is greater than 10 authorized.
734,10,3,1,<br>The Cyclomatic Complexity of this method "getTargetMethod" is 11 which is greater than 10 authorized.
734,10,3,1,<br>The Cyclomatic Complexity of this method "actionPerformed" is 12 which is greater than 10 authorized.
734,10,3,1,<br>The Cyclomatic Complexity of this method "chop" is 19 which is greater than 10 authorized.
734,10,3,1,<br>The Cyclomatic Complexity of this method "show" is 17 which is greater than 10 authorized.
734,10,3,1,<br>The Cyclomatic Complexity of this method "writeObject" is 21 which is greater than 10 authorized.
734,10,3,1,<br>The Cyclomatic Complexity of this method "scanIdentifier" is 14 which is greater than 10 authorized.
734,10,3,1,<br>The Cyclomatic Complexity of this method "addFontButtonsTo" is 13 which is greater than 10 authorized.
734,10,3,1,<br>The Cyclomatic Complexity of this method "drawParagraph" is 13 which is greater than 10 authorized.
734,10,3,1,<br>The Cyclomatic Complexity of this method "drawText" is 12 which is greater than 10 authorized.
734,10,3,1,<br>The Cyclomatic Complexity of this method "scanElement" is 33 which is greater than 10 authorized.
734,10,3,1,<br>The Cyclomatic Complexity of this method "createMenuBar" is 15 which is greater than 10 authorized.
736,10,3,1,<br>Reduce this switch case number of lines from 32 to at most 5- for example by extracting code into methods.
736,10,3,1,<br>Reduce this switch case number of lines from 17 to at most 5- for example by extracting code into methods.
736,10,3,1,<br>Reduce this switch case number of lines from 7 to at most 5- for example by extracting code into methods.
736,10,3,1,<br>Reduce this switch case number of lines from 31 to at most 5- for example by extracting code into methods.
736,10,3,1,<br>Reduce this switch case number of lines from 15 to at most 5- for example by extracting code into methods.
736,10,3,1,<br>Reduce this switch case number of lines from 16 to at most 5- for example by extracting code into methods.
736,10,3,1,<br>Reduce this switch case number of lines from 27 to at most 5- for example by extracting code into methods.
736,10,3,1,<br>Reduce this switch case number of lines from 9 to at most 5- for example by extracting code into methods.
736,10,3,1,<br>Reduce this switch case number of lines from 8 to at most 5- for example by extracting code into methods.
736,10,3,1,<br>Reduce this switch case number of lines from 10 to at most 5- for example by extracting code into methods.
736,10,3,1,<br>Reduce this switch case number of lines from 11 to at most 5- for example by extracting code into methods.
736,10,3,1,<br>Reduce this switch case number of lines from 14 to at most 5- for example by extracting code into methods.
736,10,3,1,<br>Reduce this switch case number of lines from 12 to at most 5- for example by extracting code into methods.
736,10,3,1,<br>Reduce this switch case number of lines from 13 to at most 5- for example by extracting code into methods.
736,10,3,1,<br>Reduce this switch case number of lines from 6 to at most 5- for example by extracting code into methods.
738,20,2,1,<br>Refactor this code to not nest more than 3 if/for/while/switch/try statements.
740,30,3,1,<br>Refactor the code to remove this label and the need for it.
741,2,3,1,<br>Use isEmpty() to check whether the collection is empty or not.
742,10,3,1,<br>Replace these toUpperCase()/toLowerCase() and equals() calls with a single equalsIgnoreCase() call.
744,5,3,1,<br>Call the static method Boolean.toString(...) instead of instantiating a temporary object to perform this to string conversion.
746,20,5,1,<br>Catch Exception instead of Throwable.
751,30,3,1,<br>Rename "targetFigure" which hides the field declared at line 36.
751,30,3,1,<br>Rename "view" which hides the field declared at line 35.
751,30,3,1,<br>Rename "name" which hides the field declared at line 171.
751,30,3,1,<br>Rename "bounds" which hides the field declared at line 60.
751,30,3,1,<br>Rename "drawing" which hides the field declared at line 42.
751,30,3,1,<br>Rename "drawing" which hides the field declared at line 39.
751,30,3,1,<br>Rename "reader" which hides the field declared at line 244.
751,30,3,1,<br>Rename "name" which hides the field declared at line 80.
751,30,3,1,<br>Rename "drawing" which hides the field declared at line 48.
751,30,3,1,<br>Rename "reader" which hides the field declared at line 59.
751,30,3,1,<br>Rename "drawing" which hides the field declared at line 37.
751,30,3,1,<br>Rename "target" which hides the field declared at line 53.
751,30,3,1,<br>Rename "target" which hides the field declared at line 47.
753,10,2,1,<br>Remove this method to simply inherit it.
755,5,3,1,<br>Add a nested comment explaining why this method is empty- throw an UnsupportedOperationException or complete the implementation.
758,5,3,1,<br>Merge this if statement with the enclosing one.
760,10,3,1,<br>Reduce the number of conditional operators (10) used in the expression (maximum allowed 3).
760,10,3,1,<br>Reduce the number of conditional operators (4) used in the expression (maximum allowed 3).
760,10,3,1,<br>Reduce the number of conditional operators (5) used in the expression (maximum allowed 3).
761,20,3,1,<br>Reduce this anonymous class number of lines from 49 to at most 20- or make it a named class.
761,20,3,1,<br>Reduce this anonymous class number of lines from 33 to at most 20- or make it a named class.
761,20,3,1,<br>Reduce this anonymous class number of lines from 32 to at most 20- or make it a named class.
761,20,3,1,<br>Reduce this anonymous class number of lines from 26 to at most 20- or make it a named class.
761,20,3,1,<br>Reduce this anonymous class number of lines from 22 to at most 20- or make it a named class.
761,20,3,1,<br>Reduce this anonymous class number of lines from 51 to at most 20- or make it a named class.
761,20,3,1,<br>Reduce this anonymous class number of lines from 67 to at most 20- or make it a named class.
761,20,3,1,<br>Reduce this anonymous class number of lines from 65 to at most 20- or make it a named class.
761,20,3,1,<br>Reduce this anonymous class number of lines from 23 to at most 20- or make it a named class.
763,5,3,1,<br>Remove this unused "name" private field.
763,5,3,1,<br>Remove this unused "target" private field.
763,5,3,1,<br>Remove this unused "east" private field.
763,5,3,1,<br>Remove this unused "buttonGroup1" private field.
763,5,3,1,<br>Remove this unused "firstTimeShown" private field.
763,5,3,1,<br>Remove this unused "startLength" private field.
763,5,3,1,<br>Remove this unused "label" private field.
763,5,3,1,<br>Remove this unused "errorType" private field.
763,5,3,1,<br>Remove this unused "startTime" private field.
763,5,3,1,<br>Remove this unused "invisibleConstrainer" private field.
763,5,3,1,<br>Remove this unused "actions" private field.
